Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
4/1/2023,06:01:08.810,04-01-23-0033-00,0.03,13.48,18.70,161.45,560.98,21.09
4/1/2023,06:01:08.910,04-01-23-0033-00,0.03,13.48,18.70,165.44,560.98,20.48
4/1/2023,06:01:09.011,04-01-23-0033-00,0.03,13.48,18.70,162.54,560.98,20.67
4/1/2023,06:01:09.127,04-01-23-0033-00,0.03,13.48,18.70,165.43,560.98,20.67
4/1/2023,06:01:09.227,04-01-23-0033-00,0.03,13.48,18.10,164.49,560.98,20.61
4/1/2023,06:01:09.349,04-01-23-0033-00,0.01,13.45,18.10,169.06,560.98,21.01
4/1/2023,06:01:09.450,04-01-23-0033-00,0.01,13.46,18.10,166.73,560.98,20.77
4/1/2023,06:01:09.566,04-01-23-0033-00,0.01,13.46,18.15,168.96,562.62,20.97
4/1/2023,06:01:09.666,04-01-23-0033-00,0.01,13.47,18.36,168.70,569.02,20.90
4/1/2023,06:01:09.782,04-01-23-0033-00,0.01,13.44,18.61,177.14,576.89,21.18
4/1/2023,06:01:09.882,04-01-23-0033-00,0.01,13.43,18.83,169.48,583.61,20.96
4/1/2023,06:01:09.998,04-01-23-0033-00,0.01,13.42,18.83,168.20,583.61,21.13
4/1/2023,06:01:10.136,04-01-23-0033-00,0.01,13.38,18.83,166.66,583.61,21.38
4/1/2023,06:01:10.236,04-01-23-0033-00,0.01,13.40,18.24,168.24,583.61,21.23
4/1/2023,06:01:10.352,04-01-23-0033-00,-0.04,13.39,18.24,165.60,583.61,20.85
4/1/2023,06:01:10.452,04-01-23-0033-00,-0.04,13.40,18.38,169.19,588.20,21.16
4/1/2023,06:01:10.568,04-01-23-0033-00,-0.04,13.37,18.52,70.33,592.62,33.72
4/1/2023,06:01:10.668,04-01-23-0033-00,-0.04,13.37,18.54,0.00,593.28,0.00
4/1/2023,06:01:10.784,04-01-23-0033-00,-0.04,13.38,18.55,0.00,593.44,0.00
4/1/2023,06:01:10.885,04-01-23-0033-00,-0.04,13.40,18.55,0.00,593.61,0.00
4/1/2023,06:01:11.000,04-01-23-0033-00,-0.04,13.39,18.55,0.00,593.61,0.00
4/1/2023,06:01:11.085,04-01-23-0033-00,-0.04,13.40,18.55,0.00,593.61,0.00
4/1/2023,06:01:11.201,04-01-23-0033-00,-0.04,13.43,18.56,0.00,593.77,0.00
4/1/2023,06:01:11.317,04-01-23-0033-00,0.08,13.40,17.99,0.00,593.77,0.00
4/1/2023,06:01:11.433,04-01-23-0033-00,0.08,13.40,18.00,0.00,593.93,0.00
4/1/2023,06:01:11.533,04-01-23-0033-00,0.08,13.37,18.00,0.00,593.93,0.00
4/1/2023,06:01:11.633,04-01-23-0033-00,0.08,13.38,18.00,0.00,593.93,0.00
4/1/2023,06:01:11.756,04-01-23-0033-00,0.08,13.37,18.00,0.00,593.93,0.00
4/1/2023,06:01:11.856,04-01-23-0033-00,0.08,13.39,18.00,0.00,593.93,0.00
4/1/2023,06:01:11.972,04-01-23-0033-00,0.08,13.35,18.00,0.00,593.93,0.00
4/1/2023,06:01:12.072,04-01-23-0033-00,0.08,13.34,18.00,0.00,593.93,0.00
4/1/2023,06:01:12.188,04-01-23-0033-00,0.08,13.32,18.00,0.00,593.93,0.00
4/1/2023,06:01:12.304,04-01-23-0033-00,0.69,13.28,17.47,0.00,593.93,0.00
4/1/2023,06:01:12.442,04-01-23-0033-00,0.69,13.17,17.47,0.00,593.93,0.00
4/1/2023,06:01:12.573,04-01-23-0033-00,0.69,13.04,17.47,0.00,593.93,0.00
4/1/2023,06:01:12.736,04-01-23-0033-00,0.69,12.83,17.47,0.00,593.93,0.00
4/1/2023,06:01:12.874,04-01-23-0033-00,0.69,12.84,17.47,0.00,593.93,0.00
4/1/2023,06:01:13.021,04-01-23-0033-00,0.69,12.18,17.47,0.00,593.93,0.00
4/1/2023,06:01:13.059,04-01-23-0033-00,0.69,12.14,17.47,0.00,593.93,0.00
4/1/2023,06:01:13.175,04-01-23-0033-00,0.69,11.79,17.47,0.00,593.93,0.00
4/1/2023,06:01:13.275,04-01-23-0033-00,0.69,11.48,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.406,04-01-23-0033-00,1.38,11.06,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.491,04-01-23-0033-00,1.38,10.63,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.607,04-01-23-0033-00,1.38,10.13,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.723,04-01-23-0033-00,1.38,9.63,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.823,04-01-23-0033-00,1.38,9.15,16.97,0.00,593.93,0.00
4/1/2023,06:01:13.961,04-01-23-0033-00,1.38,8.64,16.97,0.00,593.93,0.00
4/1/2023,06:01:14.039,04-01-23-0033-00,1.38,8.21,16.97,0.00,593.93,0.00
4/1/2023,06:01:14.162,04-01-23-0033-00,1.38,7.64,16.97,0.00,593.93,0.00
4/1/2023,06:01:14.262,04-01-23-0033-00,1.38,7.20,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.378,04-01-23-0033-00,1.97,6.74,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.494,04-01-23-0033-00,1.97,6.34,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.594,04-01-23-0033-00,1.97,5.90,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.694,04-01-23-0033-00,1.97,5.54,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.810,04-01-23-0033-00,1.97,5.16,16.50,0.00,593.93,0.00
4/1/2023,06:01:14.926,04-01-23-0033-00,1.97,4.75,16.50,0.00,593.93,0.00
4/1/2023,06:01:15.026,04-01-23-0033-00,1.97,4.45,16.50,0.00,593.93,0.00
4/1/2023,06:01:15.142,04-01-23-0033-00,1.97,4.08,16.50,0.00,593.93,0.00
4/1/2023,06:01:15.242,04-01-23-0033-00,1.97,3.80,16.05,0.00,593.93,0.00
4/1/2023,06:01:15.365,04-01-23-0033-00,2.46,3.52,16.05,0.00,593.93,0.00
4/1/2023,06:01:15.465,04-01-23-0033-00,2.46,3.27,16.05,0.00,593.93,0.00
4/1/2023,06:01:15.581,04-01-23-0033-00,2.46,3.00,16.05,0.00,593.93,0.00
